num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,gross,num_voted_users,cast_total_facebook_likes,num_user_for_reviews,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes
8,105,29,76,847,178739,1015,1668,10,2450000,2011,618,3.9,1.85,566
15,97,23,326,982,565592,2189,2580,63,,1998,599,6.8,1.85,500
14,108,24,244,960,,3538,2329,46,2295429,1951,715,7,1.33,438
12,95,535,608,1000,27012,440,3586,9,,2010,646,5.9,2.35,279
48,108,14,826,2000,,6025,4385,28,,2014,1000,5.8,,0
17,90,115,385,11000,,19650,12359,62,2300000,1987,516,7.3,,0
99,120,11,,16,76400000,71321,16,230,2280000,1940,0,7.8,1.37,3000
138,104,607,109,813,,82476,1196,280,1800000,1971,165,7.8,1.85,0
,90,37,0,210,,44,210,3,2500000,2014,0,6.9,,224
235,91,49,20,72,36200000,31952,174,372,4000000,1982,31,5.7,2.35,0
160,92,13,17,42,21300000,22521,170,342,2200000,1985,27,4.7,1.85,1000
18,117,84,275,861,379643,1573,2161,29,2200000,2007,425,5.9,1.85,285
11,120,16,835,2000,12985267,4977,6752,63,2300000,2015,848,5.9,,13000
11,90,0,306,676,,1118,1651,9,2200000,2008,399,4.3,,77
7,119,10,275,509,,1314,1490,29,2160000,1945,284,7.5,1.37,68
5,90,0,708,1000,,1351,3799,4,,2015,800,4.8,,452
10,90,11,18,114,,480,244,14,1200000,2005,79,5.8,1.85,172
5,97,5,782,3000,,485,6085,6,2400000,2014,938,5.3,,107
95,90,10,42,371,,5187,558,46,2500000,2007,52,6,1.85,870
97,172,355,188,749,23650000,40359,1941,235,2100000,1946,208,8.1,1.37,0
76,115,184,551,730,510092,29424,3293,336,,2001,648,7,1.85,0
67,89,16,14,117,313436,12244,155,95,15500000,2001,21,7.6,1.85,0
4,125,7,17,128,3330,22,214,1,2100000,2015,22,7.2,2.35,305
252,78,57,7,120,,131462,145,374,1500000,2007,9,7.5,1.85,15000
,89,15,650,919,,544,3873,4,2100000,2010,718,6.3,1.78,162
1,100,0,338,749,,6,1814,1,2100000,2015,354,6.7,2.39,14
33,77,0,260,846,,1355,2044,21,,2015,366,4.8,,275
19,81,7,106,412,,1274,1020,17,2100000,2015,308,5.5,2.35,380
167,115,92,177,559,24800000,89403,1456,358,2000000,1963,201,7.5,1.37,0
49,96,6,14,40,792966,4663,99,40,2300000,1989,30,5.1,1.33,321
1,60,,213,480,,2258,1736,24,,,360,7.4,1.33,763
66,89,11000,45,11000,,33335,11192,128,2000000,1973,66,7.3,1.85,0
533,100,421,159,314,14673301,112899,1062,631,2000000,2014,189,6.9,2.35,45000
50,88,11000,258,11000,,31077,12034,78,2000000,1972,300,6.8,1.85,0
127,129,89,161,3000,,215086,3833,471,2000000,1962,226,8.4,1.85,15000
177,87,750,41,745,9003011,133966,1396,294,2000000,1981,531,7.6,2.35,0
77,102,32,75,483,11546543,34520,768,146,2000000,1994,147,7.6,2.35,0
103,152,0,177,618,,67825,1404,207,2000000,1962,367,7.7,1.66,0
123,118,108,103,173,11533945,77551,563,434,2000000,1999,148,7.6,1.85,0
218,86,9,32,120,12555230,18566,218,154,2000000,2011,44,5.3,1.85,0
215,137,207,155,380,11284657,259379,927,407,2000000,2006,284,8.5,2.35,39000
34,129,589,341,690,34522221,15401,2300,175,2000000,2011,589,7,2.35,10000
100,134,31,366,654,,62860,2290,167,2000000,1961,491,8,2.35,0
12,119,6,380,1000,,2269,2555,34,1614000,1940,760,7.1,1.37,236
167,80,162,0,23,7002255,42462,29,312,9500000,2003,6,7.8,1.66,0
56,89,149,580,912,6719300,8224,3163,132,2000000,1998,752,7.2,1.85,0
180,101,30,92,14000,6003587,41999,14412,226,,2003,119,7.5,1.85,0
211,80,0,3,50,5792822,168398,65,492,2700000,2004,8,8,1.85,13000
157,115,0,35,85,5383834,173551,318,361,2000000,2000,79,8.1,1.85,11000
126,100,308,374,1000,4599680,68222,2186,545,1500000,2003,482,6.8,1.85,0
61,118,603,167,936,,10791,1846,113,2000000,1947,297,7.4,1.37,0
365,100,81,179,34000,6531491,111658,34446,297,2000000,2010,248,7.2,1.85,20000
121,106,162,3,21,4581222,26926,29,156,,2003,5,8.1,1.85,0
10,106,85,300,480,,1381,1833,29,2000000,1938,392,7,1.37,60
151,91,244,244,538,3885134,31130,1349,243,2000000,2005,363,7.4,1.85,0
171,105,117,18,13000,4311834,55382,13145,129,,2010,125,8.3,2.35,63000
158,96,31,328,804,3590010,20885,3013,60,2000000,2015,625,6.1,1.85,0
167,116,0,116,251,3300230,70084,675,346,,1999,147,7.5,1.85,0
118,116,453,2000,24000,3335839,54657,50313,222,2000000,2005,23000,7,1.85,0
39,97,5,349,1000,2557668,3911,2739,22,2000000,2015,426,5.3,1.85,0
108,101,0,685,8000,2506446,8662,11327,172,2000000,2002,724,4.7,1.85,134
65,98,85,186,265,7369373,4288,901,74,2000000,1986,194,5.7,1.85,0
8,22,,344,459,,4181,1359,62,,,396,8.1,4,558
85,150,0,401,597,4414535,30618,1645,224,18000000,1996,591,7.8,2.2,0
160,101,263,37,71,1984378,27346,226,206,2000000,2006,51,6.5,1.78,0
231,90,56,0,56,2283276,46107,56,156,1500000,2008,0,8,1.85,0
7,120,0,40,178,1098224,397,359,30,2000000,2003,69,3.3,1.85,32
79,102,117,17,393,1430185,7314,446,55,2000000,2007,21,8.3,1.85,0
168,102,22,80,10000,1477002,16645,11184,72,2000000,2015,1000,6.9,2.35,0
1,60,,143,11000,,415,11618,26,,,289,7.3,1.33,43
107,100,90,65,168,1134049,5475,408,44,2000000,2007,142,8.1,1.85,0
200,104,129,887,991,977600,8204,3427,98,,2010,962,6.5,1.33,0
123,89,13,218,373,653621,5615,1136,64,2000000,2005,334,6.8,1.85,592
39,99,34,120,388,110000,4359,1156,73,,2000,159,7.3,1.85,495
41,96,11,490,584,444354,4049,3011,111,,1997,559,6.4,,166
46,86,10,126,189,535249,3467,768,13,3400000,2010,131,4.6,1.85,974
30,98,0,164,1000,,11031,1917,45,17000000,1985,572,6.5,2.35,739
46,96,0,902,49000,371081,7479,51441,86,6000000,2004,1000,7,1.85,857
221,94,53,268,386,347578,34556,1511,161,,2007,357,5.4,1.85,17000
51,91,4,0,33,124494,5613,36,102,2000000,1998,3,6.7,1.85,0
1,,4,72,353,,275,613,1,,2000,89,2.8,,10
58,90,31,137,326,120620,16828,865,67,,2004,246,7.4,2.35,0
45,85,0,966,22000,100669,2522,36885,11,3800000,2009,12000,5.8,2.35,407
44,96,222,20,5000,,2081,5535,21,,1997,497,7.1,1.85,224
74,129,776,256,25000,186354,1758,26176,30,13500000,2015,463,4.5,2.35,0
20,60,,543,780,,39559,4280,136,,,747,7.9,1.78,3000
6,93,32,24,532,55202,922,653,17,,2008,85,5.3,2.35,39
5,100,84,267,584,,508,1307,18,,2003,356,5.4,1.85,61
10,97,19,395,589,549632,1278,2522,16,,2013,488,4.8,2.35,715
81,94,98,89,10000,137945,6223,10869,40,,2014,773,5.9,2.35,0
66,95,8,399,529,17580,1268,2749,23,1500000,2009,423,6.2,1.85,195
46,97,97,163,787,,10182,1362,130,2000000,1993,196,5.9,1.85,810
34,92,11,1000,26000,12667,19336,39518,90,14000,2005,11000,6.6,2.35,0
78,96,38,85,363,198407,10282,774,78,2000000,2006,223,6.6,1.85,474
52,85,54,455,985,13973532,11211,3065,92,25000000,2002,637,5.1,1.85,215
29,87,0,94,160,,13279,776,59,,2015,152,6,,0
161,91,43,418,13000,5824,57811,14561,357,,2008,698,6.8,2.35,0
18,99,308,395,638,2843,2895,2341,24,,2013,449,5.4,1.78,604
107,88,6,161,513,,17296,1593,91,,2009,480,5.2,2.35,0
30,119,5,12,29,4958,9689,86,23,2000000,2008,18,7.8,2.35,1000
24,99,0,268,766,,2588,1650,41,2000000,2004,312,6.4,2.35,205
116,92,6,103,253,,40380,762,235,100000,2011,113,6.1,1.78,0
98,86,5,47,121,,6585,322,53,,2012,94,5.7,1.85,0
25,83,0,107,413,,9280,1149,64,2000000,2010,167,5.5,2.35,0
,81,0,8,674,,7,712,,2000000,2015,27,7.4,,0
40,82,11000,167,11000,,27646,11700,105,2000000,1971,430,7.1,1.37,0
20,102,0,46,473,13220,289,892,9,,2012,303,3.9,,115
8,90,5,372,601,,355,2395,6,2000000,2007,453,4.6,2.35,44
19,30,,424,685,,7646,1884,56,,,511,7.3,1.33,1000
90,92,0,18,1000,7927,19236,1055,175,2300000,1947,29,7.7,1.37,0
21,88,0,332,633,,2701,2620,31,2000000,2008,597,4.9,1.78,153
12,97,10,171,15000,,5182,15740,67,14000000,2002,284,6.3,2.35,912
33,96,68,722,2000,,5732,3683,26,2000000,2012,811,6.1,1.85,0
9,87,8,424,34000,,4204,35796,19,2000000,2013,463,6.6,2.35,0
94,106,5,356,416,2436,344,1611,19,2000000,2012,403,5.7,2.35,655
41,107,17,322,594,4556,4478,2020,23,,2013,591,5.6,,825
38,80,2,51,16000,,952,16110,36,,1967,57,6,1.66,200
12,91,10,293,924,,3605,2654,20,2000000,2013,472,5.7,,0
25,99,44,137,907,,6804,1807,72,2000000,1966,164,7,1.85,805
27,102,909,119,909,,2242,1674,15,2000000,2007,562,5.3,,69
2,108,531,894,10000,,583,15707,14,2000000,2011,1000,4.4,,651
23,88,6,233,680,,2348,1425,25,1250000,2015,418,3.4,,0
32,89,20000,618,2000,,1040,4968,22,2000000,2015,860,4.5,,0
18,92,3,412,11000,,838,13583,17,2000000,2015,1000,3.4,,728
45,99,28,223,18000,4600000,11763,19649,111,1900000,1986,1000,7.1,1.85,0
60,103,35,482,548,1420578,4894,2389,122,1900000,2003,495,6.4,2.35,298
23,90,58,164,405,,2032,1204,15,1950000,2015,217,5.2,1.78,620
363,95,89,263,16000,1028658,118684,17471,447,3000000,2010,517,7,2.35,24000
249,97,0,594,920,466702,65877,3275,100,,2010,680,7.3,1.85,17000
68,108,63,5,161,,6678,176,42,1500000,2013,10,8.1,1.85,0
14,95,0,164,533,18435,1010,1082,15,1400000,2006,323,5.8,1.85,104
359,100,108,534,17000,35266619,108248,20051,371,30000000,2013,2000,5.9,2.35,39000
15,160,168,71,733,95236,5018,1182,38,,2013,168,6.4,,1000
256,101,0,574,40000,26505000,149293,42918,668,1800000,1984,852,7.5,1.85,10000
194,90,120,0,41,2957978,40481,68,134,1000000,2008,27,7.8,1.85,0
,86,0,3,42,,333,90,6,,2015,40,6.3,,213
10,89,47,585,628,444044,744,4249,19,1900000,2015,606,7.2,1.85,1000
311,87,13,308,463,40990055,41509,1958,300,1800000,2010,400,5.6,1.85,0
205,98,456,231,1000,1445366,29019,2032,75,,2009,548,7.2,2.35,10000
94,125,603,114,10000,,78454,10570,233,1800000,1951,416,8,1.37,5000
192,95,0,277,654,,342585,1991,839,1800000,1964,575,8.5,1.66,18000
85,118,12,67,201,5709616,11088,546,110,1800000,2002,163,6.8,1.85,544
663,93,188,168,2000,12784397,70336,2658,269,1800000,2012,458,7.3,1.85,31000
62,96,88,196,595,,22764,1432,91,1800000,1973,356,5.5,2.35,511
39,109,9,280,767,3050934,2794,2187,78,1800000,2000,380,7.3,1.85,0
68,109,0,186,553,841206,2603,1439,34,,2011,471,6.3,1.85,952
3,155,0,61,141,,563,349,6,150000000,2015,77,5.1,,82
130,90,293,808,16000,638476,13223,32405,45,1500000,2011,14000,6.6,,0
13,93,0,482,12000,,1435,14620,17,1800000,1993,580,6.1,1.78,266
44,108,28,0,0,505295,1747,0,28,1800000,2003,0,7.5,1.85,353
26,114,57,426,16000,,25472,18263,109,1800000,1968,844,7,1.85,0
27,87,174,114,2000,,1756,2831,28,,1952,399,7.2,1.37,169
53,113,15,491,647,,6267,2439,103,1800000,2007,642,5.3,2.35,368
,87,9,165,467,,13,1270,,,2016,258,8.7,,8
10,90,4,91,433,,761,984,12,1800000,2013,108,3.4,,566
4,111,21,685,761,,686,4306,8,1800000,2012,713,5.4,1.85,569
181,81,670,34,486,7267324,161471,623,709,3500000,1998,37,7.8,1.85,0
114,93,75,446,701,145540,26773,2489,277,500000,2002,461,6.7,1.85,0
11,90,15,120,900,,840,1724,9,2000000,2013,450,4.7,,326
1,112,0,11,86,,28,139,1,1750000,2013,42,6.3,1.85,73
75,106,36,345,953,12589108,5526,2198,58,,2007,399,7.4,1.85,0
80,88,88,67,595,,23268,941,95,1700000,1972,70,6.1,2.35,794
179,138,143,783,1000,35918429,32415,3970,510,1700000,2001,874,7.5,2.35,951
225,105,68,374,635,92401,56402,2423,209,2000000,2010,445,6.3,2.35,17000
77,98,3,327,349,1943649,8697,2095,122,1700000,1999,347,6.3,1.85,374
124,86,84,34,680,992238,16349,763,103,1700000,2004,46,6.8,1.85,869
195,104,25,73,638,4231500,30479,822,162,1000000,2013,85,7.8,2.35,16000
76,100,87,420,887,396035,2725,2721,48,1000000,2004,805,6.9,1.85,305
51,126,964,275,319,,17799,1363,133,1644736,1938,302,8,1.37,0
101,118,160,426,862,,33987,2247,150,1650000,1953,488,7.8,1.37,0
55,103,673,89,281,,11920,955,90,1600000,1949,230,7.4,1.37,721
15,102,11,575,651,2507106,2561,3894,21,,2013,611,6.1,,0
16,84,11,249,489,6026908,536,2196,13,2000000,1999,469,4.3,,43
5,,8,394,713,2592808,548,3137,15,,2010,607,3.5,2.35,588
109,95,0,0,227,1060591,9750,231,66,1300000,2007,4,7.2,1.85,0
40,92,0,2,327,,2621,380,18,,2014,51,4.7,2.35,844
51,90,21,27,53,155972,4702,137,23,1500000,2006,30,7.3,,0
149,113,0,324,11000,,74651,12157,313,1600000,1974,481,7.9,1.37,6000
4,,0,45,421,129319,257,622,4,70000000,2005,96,5.1,,9
35,123,0,21,963,26893,4391,1694,26,1600000,1969,710,7.2,2.35,278
22,111,1000,127,2000,2580,1618,2564,40,1650000,2003,163,5.4,2.35,63
68,99,4,114,427,,3313,992,40,,2016,253,3.7,,2000
287,110,0,1000,3000,58885635,194426,10438,1057,26000000,2004,2000,7.4,2.35,7000
173,108,191,336,597,19067631,37714,1981,204,2000000,2007,541,7.1,1.85,0
61,92,15,49,633,11806119,57578,1168,210,1100000,1988,403,6.8,1.85,0
96,120,964,248,607,,77392,1573,245,1500000,1939,319,8.2,1.37,0
71,91,184,82,3000,7417210,59041,3310,408,1500000,1995,202,7,1.85,0
110,88,387,18,436,7362100,60295,479,232,1500000,2005,25,7.4,1.85,0
110,97,0,117,378,7022940,14018,1173,190,1000000,2001,321,6.7,1.85,682
101,95,611,3,9,190666,2410,18,20,,2009,4,5.7,2.35,784
2,90,134,354,260000,,246,261818,1,17000000,2016,454,9.1,,0
97,95,13000,82,472,,32927,896,161,1696377,1945,239,7.6,1.37,0
53,103,460,900,991,5132222,14112,2990,83,2000000,1994,971,7.2,1.85,619
106,110,787,642,1000,2365931,36657,4762,318,1500000,1998,787,7.5,1.85,0
445,103,0,588,852,53991137,202800,3030,752,1500000,2010,618,6.8,2.35,60000
131,92,92,166,752,,25332,1652,148,1500000,1984,324,6.9,1.85,0
94,114,44,7,827,1221261,38215,856,125,1500000,2000,22,7.9,1.85,0
105,101,4,0,0,2408553,4547,0,33,,2012,0,7.6,1.85,0
75,112,58,42,552,712294,9408,859,68,1500000,2005,265,6.7,1.66,608
97,104,38,690,801,3447339,29517,2667,79,1500000,2013,727,5.8,1.78,0
37,99,675,164,902,418953,17322,1582,93,1500000,1993,424,6.5,1.85,853
84,98,21,76,33000,406035,30314,33441,159,1500000,2001,243,7.2,1.66,0
88,107,234,442,947,402820,10896,2747,57,,2007,530,6.9,2.35,415
6,93,6,56,393,,95,792,3,1500000,2014,191,5.5,2.35,307
127,100,122,83,210,373967,43839,469,481,1500000,2001,148,6.5,2.35,0
32,80,522,423,813,194568,2963,2179,28,1500000,2006,522,6.2,1.85,0
8,94,13,616,1000,,919,3288,14,,2010,826,6.7,,0
229,93,134,488,936,,23349,3668,235,1500000,2006,935,5.7,1.85,0
120,87,0,8,309,163245,143086,352,211,1500000,1936,8,8.6,1.37,0
31,91,18,597,954,119841,2419,3901,55,1500000,2002,767,6.5,1.85,304
100,84,0,158,634,173066,21379,1238,88,1500000,2007,328,6.3,1.85,0
14,90,7,424,890,92362,444,3138,5,1500000,2005,597,4.3,1.85,68
14,98,102,360,563,105943,1351,2628,11,1500000,2015,485,6.1,,212
39,108,60,121,826,,1134,1240,26,1500000,2005,189,6,1.85,216
35,124,407,7,38,183490,463,60,8,1700000,2010,8,5.8,,594
178,95,49,57,413,3478,22212,721,142,1500000,2008,98,6.7,2.35,0
46,90,7,711,87000,52166,2792,89263,22,2000000,2008,781,6.7,2.35,371
,93,228,134,310,,7,771,,1500000,2015,228,7.6,,132
234,101,0,721,1000,1163508,20376,5158,166,2500000,2012,725,5.1,2.35,15000
166,107,3,28,61,,23323,165,83,350000,2014,46,6.8,2.35,10000
56,20,21,0,0,,4120,0,70,1500000,2005,0,6.8,1.85,0
16,87,0,108,199,,1232,596,10,1500000,2005,134,6.8,,193
9,98,11,636,979,,291,4036,7,1500000,2013,975,6.3,1.89,283
18,112,34,71,129,,2841,588,13,5000000,2014,98,7.1,2.35,0
4,82,65,146,341,,459,967,10,1500000,2014,265,2.8,,236
,102,5,259,3000,,108,4320,1,2000000,2015,660,8.2,1.85,232
6,97,764,492,835,,735,2882,18,1500000,2015,522,3.1,2.35,402
387,130,188,1000,10000,80033643,226583,16385,448,60000000,2012,3000,7,2.35,38000
35,101,37,56,501,,1547,1044,42,1500000,2015,418,3.3,,750
27,93,9,485,708,,133,2870,2,2000000,2015,571,3.6,,135
145,83,0,31,82,184925485,133348,229,204,2000000,1937,47,7.7,1.37,0
78,106,33,3,341,304124,2720,358,37,1400000,2004,5,6.7,1.85,57
10,113,74,387,984,,1978,2140,41,1455000,1968,423,5.5,2.35,209
60,94,87,37,87,36830,3291,256,63,1400000,2004,70,6.6,1.85,400
9,101,20,256,1000,,162,2419,8,2000000,2016,301,4.8,2.35,724
63,99,10,295,756,,4948,2072,33,3150000,2014,382,5.5,2.35,969
92,76,412,3,412,231186,2082,421,16,,2014,4,6.3,1.33,389
4,91,58,69,847,,330,1159,6,1400000,2014,147,6.9,,223
53,105,7,356,1000,,22975,2658,155,1377800,1966,370,6.5,1.85,0
116,120,0,452,26000,3650677,414976,28294,523,960000,1998,1000,8.2,1.85,21000
,105,0,467,883,,39,3164,2,1250000,1982,655,7.1,,32
13,120,,,416,,3405,416,13,,,0,7.3,4,533
98,105,346,141,280,1647780,65951,821,258,1300000,1998,278,8.1,1.33,5000
43,95,12000,636,12000,695229,11369,14420,65,1300000,1996,680,7.2,1.85,872
15,135,5,5,51,638951,775,83,19,1592000,2006,24,7.4,1.85,100
14,105,7,548,2000,609042,449,3475,38,1300000,1999,783,6.5,1.85,117
56,83,5,98,413,1521,1231,843,10,1500000,2012,197,5.7,,932
79,111,17,652,13000,32940507,54316,16537,127,60000000,1998,969,6.1,2.35,0
8,60,,109,210,,6381,611,79,5000000,,121,7.7,1.33,963
16,135,135,0,0,,3144,0,24,1400000,2014,0,8.7,2.35,0
18,88,4,13,232,,1339,289,46,1750000,1985,23,4.3,1.85,220
35,87,4,624,2000,19539,4182,6227,53,1000000,2003,1000,6.2,1.85,3000
5,97,0,40,374,100358,1167,602,24,1500000,2005,145,3.3,2.35,66
16,82,19,134,700,,5579,1499,42,1300000,2010,460,2.7,1.85,0
24,103,0,511,35000,,4866,38121,38,1300000,2009,516,5.2,2.35,969
144,130,13000,333,1000,,87424,2888,276,1288000,1940,991,8.2,1.37,0
242,87,49,59,309,19100000,39690,707,394,1250000,1981,121,6.1,1.85,0
97,101,0,66,287,,24959,581,136,1250000,1945,160,8,1.37,0
77,96,4,132,796,,7528,1866,88,1250000,1984,697,5.5,1.85,0
16,80,8,183,2000,2833383,910,2459,11,427000,2012,245,5.7,2.35,0
7,87,11,397,578,,458,1730,3,15000000,2011,418,3.7,1.78,381
74,92,83,48,469,,11047,683,116,1250000,1953,79,7.1,1.37,1000
74,118,673,137,595,,15840,1129,124,1250000,1941,176,7.8,1.37,0
19,27,,201,934,,3282,1961,17,,,691,7.3,,632
46,123,0,161,3000,,794,4040,9,1420000,2014,372,4.1,2.35,447
58,100,0,65,828,24741700,37785,1431,95,1200000,1989,531,7.2,1.85,2000
287,103,0,651,2000,55153403,299127,5161,1509,1200000,2004,878,7.7,1.85,0
100,100,422,422,816,18488314,76151,2893,333,1200000,2001,577,7.1,1.85,0
5,99,4,434,18000,,101,20218,1,1300000,2014,748,7.6,1.85,221
50,89,0,3,31,11278,1229,58,2,1300000,2013,24,7,,407
276,104,301,71,18000,79363785,139426,22194,698,80000000,2008,4000,5.5,2.35,0
137,114,300,73,307,13876974,19397,809,214,7000000,2001,209,7.4,1.85,0
122,111,50,612,2000,9180275,22145,4288,231,1200000,2000,710,7.7,1.85,756
73,99,13000,232,282,,24891,1041,150,1200000,1955,255,7.2,1.5,0
202,110,118,1000,13000,22494487,262160,26451,507,27000000,2006,11000,7.8,2.35,10000
99,85,91,849,1000,2199853,19986,4289,186,1200000,1999,1000,6.6,1.85,0
10,113,29,449,890,2859955,2417,2681,32,1200000,2013,848,6,2.35,0
173,99,16000,455,16000,2812029,664719,28994,931,1200000,1992,12000,8.4,2.35,19000
7,83,9,51,94,,1047,293,25,,1940,62,6.5,1.37,548
181,142,0,24,16000,6100000,503509,16089,780,1200000,1966,34,8.9,2.35,20000
111,112,9,4,61,375723,7025,76,26,4000000,2015,9,7.9,2.35,0
38,108,14,274,1000,594904,2582,1805,89,1200000,2012,330,6,1.85,0
12,88,0,3,268,58936,91,318,4,1200000,2001,44,6.1,1.78,27
23,97,4,,,24784,591,0,10,1200000,2011,,7.4,,5000
17,85,0,924,49000,7826,132,54484,2,1200000,2007,931,6.2,,87
9,103,0,24,34,,4068,114,16,1500000,2011,29,5.6,1.78,754
1,110,0,0,3,3830,27,5,1,1200000,2013,2,7.2,,75
51,88,4,95,690,,2953,1438,38,,2003,316,6.1,1.85,480
14,76,0,227,387,,9560,1190,35,,2008,295,3.8,1.85,636
24,100,345,94,843,,3418,1621,52,1200000,1936,490,7.1,1.37,204
18,99,0,5,721,,652,862,11,1200000,2011,134,4.5,,161
22,84,0,63,380,,1321,630,51,1200000,2012,91,3.8,,238
9,91,38,117,584,2850263,5061,1218,70,2600000,1993,399,6.2,1.85,0
30,97,282,148,586,,1172,1581,27,1200000,1970,434,6.6,1.85,477
9,84,2,475,10000,,742,11257,7,1200000,2015,500,4.6,,479
7,100,0,312,498,,71,1810,2,1200000,2015,350,4.2,,242
91,94,6,804,16000,16101109,76467,19957,236,3000000,2005,1000,6.8,1.85,0
99,90,222,68,680,6013,39929,1311,207,695393,2004,404,7.7,1.85,0
2,,,206,511,,726,1617,6,,,457,7.1,2,954
57,92,155,147,448,1400000,1324,1329,37,1100000,1987,426,5.9,1.85,241
12,105,0,,,247740,285,0,8,,2002,,4.7,1.33,51
58,73,126,3,14,39659,1555,21,32,1600000,2002,4,7,1.85,131
5,116,12,25,412,,2050,521,36,10000000,2006,48,6.9,1.85,0
97,110,22,48,434,56129,6555,645,82,1100000,2010,95,6.1,2.35,0
481,102,338,60,1000,4105123,148221,1445,316,1100000,2011,342,7.6,1.85,51000
17,89,252,252,1000,,737,2510,15,1100000,2010,745,3,1.85,444
9,76,0,0,12,,332,12,10,1100000,2013,0,2.6,2.35,200
242,82,345,269,2000,,387508,3442,1123,950000,1942,607,8.6,1.37,23000
95,89,0,5,12,,9465,29,85,1400000,2008,5,6.1,1.85,0
14,150,6,20,964,,11010,1052,35,,2009,22,7.5,,773
87,89,136,42,844,,20678,1080,199,1000000,1972,184,6.7,1.85,0
141,145,80,794,13000,117235247,375240,16094,542,960000,1976,1000,8.1,1.33,0
16,91,2,9,321,,512,622,2,1100000,2014,287,4.9,2.35,234
212,89,0,606,2000,21378000,46493,4878,335,1000000,1980,826,6.8,2.35,7000
30,121,62,69,883,,8508,1371,56,1000000,1963,269,6.8,1.37,328
270,83,6,142,707,31537320,44329,1565,309,1000000,2014,305,5.7,1.85,13000
211,110,17000,595,22000,,507063,23525,881,1300000,1976,745,8.3,1.85,35000
161,91,287,725,1000,17986000,22773,4438,195,1000000,1981,823,6.6,1.85,0
184,110,92,177,650,16067035,116642,1421,389,1100000,1962,275,7.3,1.37,5000
270,86,18,300,1000,18112929,52642,2665,271,1000000,2012,466,5,1.85,24000
203,86,385,100,266,14564027,76407,673,335,1000000,1987,209,7,1.85,0
29,120,18,295,634,20773070,4501,1810,102,5000000,2016,420,3.4,2.35,0
137,90,65,683,1000,10042266,23021,3155,220,1000000,2005,989,5.9,2.35,816
107,99,2,3,43,10037390,5442,53,140,1000000000,1999,3,6,2.35,339
377,112,310,616,33000,9701559,141425,35941,283,3500000,2010,2000,7.4,1.66,25000
169,103,2,226,2000,9013113,36321,3192,230,1000000,2005,508,7.4,1.85,0
225,83,19,128,403,53245055,30570,988,290,1000000,2012,169,4.2,1.85,12000
101,109,199,44,503,9000000,7584,731,137,900000,1970,46,6.2,2.35,0
39,89,0,102,356,,2636,831,36,1000000,1956,110,6.2,2.35,365
372,96,49,,861,23808111,67654,929,504,,2006,68,7.5,1.85,0
40,109,23,88,183,,7346,510,69,1000000,1949,102,7.2,1.37,624
129,122,17000,184,543,5355376,9638,1218,67,,2008,426,7.2,1.85,0
285,100,0,389,640,7186670,21468,2082,164,6000000,2013,550,5.4,2.35,12000
29,109,0,30,202,,162,283,5,1100000,2015,47,7,1.85,75
337,95,20,365,422,5997134,36381,1899,126,1000000,2012,374,7.2,1.85,11000
120,94,11,2,37,4417124,42389,42,183,,2008,3,7.9,1.78,37000
40,107,10,245,544,5355847,6110,1147,82,,2011,264,6.8,,0
38,104,122,458,22000,3386698,4195,23461,86,1000000,1998,472,6.7,1.85,392
387,96,655,973,24000,143492840,414345,28817,881,7500000,2007,3000,7.5,1.85,10000
185,93,7,180,3000,5283379,31254,3986,79,,2014,439,6.8,2.35,0
348,102,46,287,321,2981638,40425,1263,186,,2011,300,6.9,2.35,0
155,84,9,313,612,3122616,16594,1587,73,,2014,457,6.8,2.35,0
181,97,33,229,496,2508841,21746,994,93,1000000,2008,238,7.2,1.85,0
149,91,9,13,130,4946250,9540,198,80,1000000,2013,19,7.4,1.78,14000
54,84,56,13,21000,1950218,5933,21124,102,1000000,1997,104,5.6,1.85,387
18,86,132,584,778,1277257,2629,2400,32,1000000,1996,695,6.8,1.85,227
122,91,11,121,1000,45857453,82232,2323,174,3500000,1997,891,7.2,1.85,0
87,92,2,5,783,1677838,11283,1447,155,1000000,2006,659,7.7,1.75,0
51,94,112,428,1000,1744858,6084,3085,120,1000000,2000,826,7,2.35,671
260,92,152,124,1000,,38893,1587,366,1000000,2002,282,7.2,1.85,0
218,103,11,543,2000,80021740,47988,5497,154,58000000,2015,1000,6.4,2.35,35000
16,100,12,6,245,982214,1976,295,51,1000000,1998,38,7.2,1.85,603
12,119,13,25,957,798341,983,1107,63,1000000,2001,81,7.2,1.85,100
1,167,10,97,353,610991,2715,773,19,1000000,2000,186,6.2,2.35,92
48,92,0,842,1000,,36559,3931,131,11000000,1981,898,6.9,2.35,0
59,92,406,194,406,582024,30396,904,168,1000000,1997,203,6.2,1.85,0
88,108,234,463,11000,548712,9233,12385,126,2500000,2003,552,6.9,2.35,571
28,97,4,301,611,464655,1524,1692,29,1000000,1997,394,7,1.85,166
44,88,22,275,638,464126,3142,1641,68,1000000,2002,400,6.7,1.85,115
13,100,0,268,844,428535,505,2289,32,1000000,2000,625,3.6,,24
117,100,71,145,11000,750100,19752,12234,61,,2013,733,6.3,1.85,0
100,124,13,7,20,621240,4999,42,32,,2009,13,7.4,1.85,0
